LINK_ID,LINK_CODE,COST_CODE,VENDOR,CONTRACT,LINK_TYPE,BUCKET,LINK_CAPACITY,UNIT_COST_PER_MBPS_MONTHLY,PO_STATUS,SITECODE,OLD_SITECODE,SITE_NAME,PHASE,ORIGIN,HO_SITECODE,HO_SITE_NAME,REGION,INTERNAL_REMARKS,CEP_EXECUTION_DATE,POP_STATUS,LOCK_IN_CEP_POP_REMARKS,EXPIRE_DATE,TERMINATION_DATE,TERMINATION_STATUS,CLUSTER_NAME_CEP,PAT_DATE,PAT_STATUS,LAST_INVOICE,LOCK_IN_STATUS,FIBER_MASTER_PLAN,EFFECTIVE_START_TIME,EFFECTIVE_END_TIME,IS_CURRENT,USER
101663,SCL03532,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,250,86,Yes,NGARH04,,Purinda_Bazar,Phase#2,Robi,NGRPG01,Vulta,Dhaka North,Minimum Slab ,,, , ,1/1/1970,, ,11/10/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101664,SCL03534,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,400,86,Yes,NGBND06,,Jangal__Nganj,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,9/19/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101665,SCL03535,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,750,86,Yes,NGBND08,,Madanganj,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, ,8/1/2021,1/1/1970,, ,3/10/2015,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101666,SCL03536,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,880,86,Yes,NGBND32,NGBND10,LALKHARBAGH_Reloc_Airtel,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,9/14/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101667,SCL03539,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1250,86,Yes,NGRPG02,,Kanchon,Phase#2,Robi,NGRPG01,Vulta,Dhaka North, ,,, , ,1/1/1970,, ,3/11/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101668,SCL03540,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1370,86,Yes,NGRPG03,,Panchrukhi,Phase#2,Robi,NGRPG01,Vulta,Dhaka North, ,,, ,1/11/2025,1/1/1970,, ,3/11/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101669,SCL03541,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,385,86,Yes,NGRPG12,,Rupshi,Phase#2,Robi,NGRPG01,Vulta,Dhaka North, ,,, ,1/11/2025,1/1/1970,, ,3/11/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101670,SCL03542,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,200,86,Yes,CMSDD37,NGRPG55  (replacment),DCS_Khondoker Haq Tower_IBS,Single Lease,Robi,NGRPG01,Vulta,Comilla,Minimum Slab ,,, , ,1/1/1970,, ,1/8/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101671,SCL03544,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,940,86,Yes,NGSDR02,,Pagla_Ind,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,9/17/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101672,SCL03546,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,500,86,Yes,NGSDR11,NGSDRI9,Kashipur,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, ,7/1/2024,1/1/1970,, ,12/27/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101673,SCL03549,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,800,86,Yes,NGSDR17,,Lalpur__Nganj,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,10/20/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101674,SCL03552,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,640,86,Yes,NGSDR21,,Mijmiji_Purbopara,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,9/14/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101675,SCL03553,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1900,86,Yes,NGSDR24,,Enaitnagar,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,3/3/2015,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101676,SCL03556,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,500,86,Yes,NGSDR5F,NGSDR32,Ati,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, ,7/15/2020,1/1/1970,, ,10/19/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101677,SCL03557,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,430,86,Yes,NGSDR35,,Godenail_SO_Road,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, ,3/31/2019,1/1/1970,, ,11/7/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101678,SCL03560,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,500,86,Yes,NGSDR39,,South_Noyamati,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,9/19/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101679,SCL03561,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,660,86,Yes,NGSDR40,,Kellarpool,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,9/19/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101680,SCL03562,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,910,86,Yes,NGSDR42,,Kayempur_Relocation,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,11/7/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101681,SCL03566,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,890,86,Yes,NGSDR53,,Godenail2,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,9/15/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101682,SCL03575,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,610,86,Yes,NGSNG03,,Mograpara,Photonic Zoom NL,Robi,NGRPG01,Vulta,Dhaka South, ,,, ,2/14/2025,1/1/1970,, ,12/6/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101683,SCL03576,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1150,86,Yes,NGSNG04,,Bhoirobdi,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,10/13/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101684,SCL03577,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,400,86,Yes,NGSNG05,,Langolbondh,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,9/19/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101685,SCL03581,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,725,86,Yes,NGSNG09,,Kanchpur_2,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, ,2/14/2025,1/1/1970,, ,11/25/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101686,SCL03582,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,950,86,Yes,NGSNG11,,Hossainpur,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,3/10/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101687,SCL03585,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1360,86,Yes,NGSNG56,NGSNG24,Noapur_GP,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,11/16/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101688,SCL03586,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1450,86,Yes,NGSNG28,,Sanmandi,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,11/25/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101689,SCL03588,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,275,86,Yes,NGSNG30,,Mongolergaon2_BL,Phase#2,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,11/13/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101690,SCL03589,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,205,86,Yes,NGSNG47,,IBS_Epyllion Limited Kutubpur,2G,Robi,NGRPG01,Vulta,Dhaka South,25 Mb Slab ,,, , ,1/1/1970,, ,7/20/2016,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101691,SCL03593,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,640,86,Yes,NKSDR03,,Korpar,Phase#2,Robi,GPSDR34,Pubail land 75m,Mymensingh, ,,, ,2/14/2025,1/1/1970, , ,11/30/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101692,SCL03598,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,850,86,Yes,NOBGMD0,NOBGM05,Jamidarhat,Phase#2,Robi,FNSDR01,Lemua,Noakhali, ,,, , ,1/1/1970, , ,3/12/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101693,SCL03602,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,475,86,Yes,NOBGM26,,Begumganj Chowrasta,Phase#2,Robi,FNSDR01,Lemua,Noakhali, ,,, ,1/19/2019,1/1/1970, , ,3/12/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101694,SCL03638,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,425,86,Yes,NOSNB01,,Senbagh_Relocation,Phase#2,Robi,FNSDR01,Lemua,Noakhali, ,,, ,2/14/2025,1/1/1970, , ,3/12/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101695,SCL03643,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,265,86,Yes,NOSNM34,NOSNM03,Amishapara,Phase#2,Robi,FNSDR01,Lemua,Noakhali, ,,, ,2/14/2025,1/1/1970, , ,12/28/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101696,SCL03649,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,460,86,Yes,NPSDP01,,Saidpur,Phase#4C,Robi,RPPGN02,Pirganj backbone 75m,Dinajpur, ,,, , ,1/1/1970, , ,11/23/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,0,abc
101697,SCL03650,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1130,86,Yes,NPSDP02,,Saidpur2,Phase#4C,Robi,RPPGN02,Pirganj backbone 75m,Dinajpur, ,,, , ,1/1/1970, , ,11/23/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101698,SCL03652,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,810,86,Yes,NPSDR02,,Nilphmari2,Phase#2,Robi,RPPGN02,Pirganj backbone 75m,Dinajpur, ,,, , ,1/1/1970, , ,12/5/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101699,SCL03654,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1380,86,Yes,NRSDR84,NRSDR02,Rupganj_Bazar_Reloc,Phase#4C,Robi,KHSDR04,Shilpa Bank,Khulna, ,,, ,1/11/2025,1/1/1970, , ,11/16/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101700,SCL03665,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,575,86,Yes,NSSDR04,NSSDR51,Pachdona,Phase#2,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,,, ,1/11/2025,1/1/1970, , ,11/16/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101701,SCL03666,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,750,86,Yes,NSSDR06,,Shaheprotab,Phase#2,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,,, , ,1/1/1970, , ,12/3/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101702,SCL03669,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1550,86,Yes,NSSDR52,NSSDR18,PAIKARCHAR BIBIRKANDI_Reloc_Airtel,Phase#2,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,,, ,1/11/2025,1/1/1970, , ,11/17/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101703,SCL03671,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,785,86,Yes,NTBGT02,,Kadirabad Cantonment,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi, ,,, ,1/11/2025,1/1/1970, , ,1/6/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101704,SCL03673,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,400,86,Yes,NTSDR01,,Natore 2,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi, ,,, ,10/1/2023,1/1/1970, ,Rajshahi,3/12/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101705,SCL03676,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,420,86,Yes,NTSDR07,,Natore_New,Phase#4C,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi, ,,, , ,1/1/1970, , ,9/24/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101706,SCL03678,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,570,86,Yes,NWSDR01,,Chapai Nawabganj,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi, ,,, ,2/23/2024,1/1/1970, ,Rajshahi,11/27/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,0,abc
101707,SCL03680,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,300,86,Yes,NWSDR12,NWSDR27,"Natun Hat, Chapai Town_GP",Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi, ,,, , ,1/1/1970, , ,11/29/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101708,SCL03681,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,635,86,Yes,NWSDR18,,Dariapur_chapainawabganj__Reloc,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi, ,,, , ,1/1/1970, , ,11/29/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101709,SCL03682,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1425,86,Yes,PBCTM15,PBCTM01,Chatmohor_Reloc,Phase#4C,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970, , ,9/18/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101710,SCL03683,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1480,86,Yes,PBISR01,,Ishwardi,Phase#4C,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970, , ,9/3/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101711,SCL03685,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,830,86,Yes,PBISR05,,Pakshi 55m Land,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970, , ,11/24/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101712,SCL03689,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,430,86,Yes,PBSDR03,,Radha Nagar,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, ,1/11/2025,1/1/1970, , ,11/19/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101713,SCL03690,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,505,86,Yes,PBSDR04,,Makka Plaza,Phase#4C,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, ,1/11/2025,1/1/1970, , ,8/27/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,0,abc
101714,SCL03691,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,550,86,Yes,PBSDR08,,Hemaetpur,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970, , ,12/7/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101715,SCL03692,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1350,86,Yes,PBSDR09,,Pabna Cadet College,Phase#4C,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, ,1/11/2025,1/1/1970, , ,8/27/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101716,SCL03695,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,205,86,Yes,PGSDR03,,Panchagar2,Phase#4C,Robi,RPPGN02,Pirganj backbone 75m,Dinajpur, ,,, , ,1/1/1970, , ,12/8/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,0,abc
101717,SCL03699,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1900,86,Yes,PPNSB16,PPNSB01,SAWARUPKATHI_Reloc_Airtel,Phase#4C,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970, , ,12/28/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101718,SCL03700,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,750,86,Yes,PPSDR01,,pirojpur,Phase#2,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, ,4/20/2025,1/1/1970, , ,12/11/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,0,abc
101719,SCL03702,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,755,86,Yes,PTKLP01,,Khepupara,Phase#2,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970, , ,3/29/2015,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,0,abc
101720,SCL03703,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,300,86,Yes,PTKLP28,PTKLP03,Khepupara2_Reloc,Phase#2,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970, , ,3/29/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101721,SCL03705,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1090,86,Yes,PTMZG16,PTMZG01,Subidkhali_Bazar_Reloc,Phase#2,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970, , ,12/23/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101722,SCL03706,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,640,86,Yes,PTSDR53,PTSDR01,Patuakhali_Reloc,Phase#2,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970, , ,12/24/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101723,SCL03708,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,490,86,Yes,PTSDR11,,Patuakhali3,Phase#4C,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970, , ,9/22/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101724,SCL03709,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,850,86,Yes,RJGLN06,RJGLN01,GOALANDA_Reloc_Airtel,Phase#2,Robi,JHSDR06,Hat Gopalpur land 55m,Faridpur, ,,, , ,1/1/1970, , ,12/1/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101725,SCL03713,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,500,86,Yes,RJSDR02,,Rajbari2,Phase#4C,Robi,JHSDR06,Hat Gopalpur land 55m,Faridpur, ,,, , ,1/1/1970, , ,10/29/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101726,SCL03721,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1280,86,Yes,RPGNG16,RPGNG01,Gangachora_Reloc,Phase#2,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, , ,1/1/1970, , ,12/11/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101727,SCL03722,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,750,86,Yes,RPKAU01,,Kaunia,Phase#4C,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, ,2/14/2025,1/1/1970, , ,9/28/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,0,abc
101728,SCL03723,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1030,86,Yes,RPKAU02,,Haragas,Phase#2,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, , ,1/1/1970, , ,5/31/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101729,SCL03724,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1540,86,Yes,RPMTH02,,Pairaband 55m land,Phase#2,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, ,10/11/2018,1/1/1970, , ,5/31/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101730,SCL03725,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1680,86,Yes,RPMTH25,RPMTH01,MITHAPUKUR_Reloc_Airtel,Phase#2,Robi,BOSRP02,"Sherpur, Bogra",Rangpur, ,,, , ,1/1/1970, , ,11/24/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101731,SCL03726,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1300,86,Yes,RPPBT01,,"Pirgasa, Rangpur",Phase#4C,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, ,10/9/2023,1/1/1970, ,Rangpur,11/23/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101732,SCL03727,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1050,86,Yes,RPPBT02,,Chowdhurani Bazar,Phase#2,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, ,10/9/2023,1/1/1970, ,Rangpur,12/3/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101733,SCL03731,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,600,86,Yes,RPSDR04,,Modern,Phase#2,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, , ,1/1/1970, , ,5/31/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101734,SCL03732,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,600,86,Yes,RPSDR05,,Mahiganj,Phase#4C,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, , ,1/1/1970, , ,12/8/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101735,SCL03734,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,430,86,Yes,RPSDR62,RPSDR09,2 NO. CHEKPOST_Reloc_Airtel,Phase#4C,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, , ,1/1/1970, , ,11/23/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101736,SCL03736,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,650,86,Yes,RPSDR11,,Shalbon,Phase#4C,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, , ,1/1/1970, , ,11/23/2014,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101737,SCL03737,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,500,86,Yes,RPSDR13,,Honumantola,Phase#2,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, ,5/15/2023,1/1/1970, , ,4/1/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,0,abc
101738,SCL03739,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1000,86,Yes,RPSDR65,RPSDR16,UTTOM_Reloc_Airtel,Phase#2,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, ,6/1/2021,1/1/1970, , ,10/14/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101739,SCL03740,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,440,86,Yes,RPSDR17,,Mulatol,Phase#2,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,,, , ,1/1/1970, , ,10/15/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,0,abc
