BSC,CELL,THRAV_P,THRVP_P,THRDV_P,THRAV_C,THRVP_C,THRDV_C,RULES_APPLIED,MaxTi,MaxCong,MaxTch,DATA_OF,ENM,COMMAND,EXECUTION,LOG,EXECUTION_TIME
DBE04,D04725B,5,5,15,6,6,16,Default,0.37,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43CPSB,8,8,22,5,5,14,Default,0.17,0.0,13.97,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43CQJA,5,5,15,11,11,21,Default,0.26,0.0,21.22,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43CQJB,4,4,11,11,11,22,Default,0.38,0.0,27.74,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43CQJC,9,9,25,11,11,22,Default,0.48,0.0,12.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43CQLB,5,5,15,6,6,16,Default,0.46,0.0,20.04,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43E09B,50,50,100,5,5,15,"Ti: 1.5-100, Cong: 10+ (Cg)",1.83,15.67,21.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43E09C,50,50,100,5,5,15,Cong: 10+,0.75,10.02,20.11,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43FH4L,8,8,22,8,8,23,Default,0.27,0.0,13.9,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78AQ1B,8,8,22,8,8,23,Default,0.23,0.0,13.76,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78AQ1C,8,8,24,9,9,25,Default,0.21,0.0,12.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78AQ2A,8,8,22,8,8,23,Default,0.28,0.0,13.77,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78AQ2B,8,8,22,8,8,23,Default,0.25,0.0,13.91,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78CUZB,8,8,23,9,9,25,Default,0.4,0.0,13.08,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78CUZC,8,8,22,8,8,23,Default,0.23,0.0,13.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78CV6L,8,8,22,8,8,23,Default,0.18,0.0,13.91,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78W86L,8,8,22,8,8,23,Default,0.17,0.0,13.69,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78WH8A,5,5,14,5,5,15,Default,0.21,0.0,21.8,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86CDIC,5,5,14,5,5,15,Default,0.25,0.0,21.68,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86CDKB,8,8,24,8,8,22,Default,0.13,0.0,13.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86DN6B,8,8,22,8,8,23,Default,0.25,0.0,13.8,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86HY4B,8,8,23,5,5,15,Default,0.21,0.0,13.48,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE76,D76LL5B,8,8,22,8,8,23,Default,0.02,0.0,13.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE76,D76ME2L,5,5,14,5,5,15,Default,0.46,0.0,21.85,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44I93C,8,8,22,7,7,20,Default,0.26,0.0,13.84,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44I97A,2,2,10,6,6,12,Default,0.81,0.0,50.66,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44I97B,25,25,50,4,4,11,Ti: 1.1-1.3,1.23,0.0,28.78,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44I97C,40,40,80,3,3,9,Ti: 1.3-1.5,1.42,0.0,33.96,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44ID5A,4,4,11,3,3,9,Default,0.4,0.0,27.73,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50AGAB,5,5,15,6,6,16,Default,0.25,0.0,20.01,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50AGIA,5,5,15,4,4,11,Default,0.38,0.0,20.28,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50AGIB,5,5,15,6,6,16,Default,0.61,0.0,20.07,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50AGIC,6,6,16,4,4,11,Default,0.52,0.0,19.81,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50BMKB,15,15,30,5,5,15,Cong: >0-2,0.64,0.36,20.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50BMKC,3,3,10,3,3,9,Default,0.81,0.0,35.59,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50BOFL,8,8,24,8,8,22,Default,0.04,0.0,13.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50D81B,3,3,10,4,4,11,Default,0.64,0.0,35.54,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50E42A,8,8,22,8,8,23,Default,0.16,0.0,13.67,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50E43B,5,5,15,4,4,11,Default,0.27,0.0,20.01,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50E43C,5,5,15,6,6,16,Default,0.54,0.0,20.8,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50E94A,5,5,14,4,4,11,Default,0.19,0.0,21.7,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0CX1A,3,3,10,3,3,9,Default,0.23,0.0,36.43,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0CX1B,3,3,10,3,3,9,Default,0.36,0.0,36.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0HR7A,3,3,10,3,3,9,Default,0.27,0.0,37.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0HU5B,8,8,22,8,8,23,Default,0.13,0.0,13.85,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0745B,3,3,10,3,3,9,Default,0.34,0.0,36.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0745C,8,8,22,8,8,23,Default,0.19,0.0,13.8,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0746C,3,3,10,3,3,9,Default,0.63,0.0,35.99,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0788A,3,3,10,3,3,7,Default,0.34,0.0,44.97,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0E37A,11,11,21,4,4,12,Cong: >0-2,0.32,0.32,28.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0E37B,3,3,10,3,3,7,Default,0.28,0.0,44.5,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94YX9B,40,40,80,4,4,11,Cong: 5-10,0.45,6.99,29.01,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94YY0A,8,8,23,8,8,24,Default,0.28,0.0,13.07,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94YY0C,8,8,23,9,9,25,Default,0.26,0.0,13.28,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0852A,4,4,10,3,3,7,Default,0.1,0.0,31.56,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMMDN54A,3,3,10,3,3,9,Default,0.32,0.0,37.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94T36C,3,3,10,3,3,9,Default,0.21,0.0,36.03,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94T43A,3,3,10,3,3,9,Default,0.22,0.0,36.05,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94T43B,4,4,11,4,4,12,Default,0.23,0.0,28.4,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94T43C,3,3,10,3,3,9,Default,0.23,0.0,36.03,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC08C,4,4,11,3,3,9,Default,0.18,0.0,28.01,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC13B,5,5,15,4,4,11,Default,0.37,0.0,21.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3GD9A,8,8,23,5,5,15,Default,0.29,0.0,13.3,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3GD9B,8,8,23,5,5,15,Default,0.41,0.0,13.39,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05530B,9,9,26,9,9,25,Default,0.43,0.0,11.92,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05530C,8,8,23,8,8,24,Default,0.45,0.0,13.2,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05538A,12,12,23,4,4,12,Ti: 1-1.1,1.03,0.0,27.13,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05547A,4,4,11,4,4,12,Default,0.47,0.0,27.89,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05547B,5,5,15,6,6,17,Default,0.91,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05KU0B,5,5,15,6,6,16,Default,0.45,0.0,20.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05KU0C,5,5,15,6,6,16,Default,0.84,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05KU1A,5,5,14,5,5,15,Default,0.28,0.0,21.51,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE03,D03SI3C,39,39,77,5,5,15,Ti: 1.1-1.3,1.27,0.0,13.14,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE03,D03SJ1A,8,8,22,8,8,23,Default,0.2,0.0,13.9,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04725C,5,5,15,6,6,16,Default,0.55,0.0,20.01,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CDSA,8,8,22,8,8,23,Default,0.23,0.0,13.65,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CDSB,8,8,23,8,8,24,Default,0.2,0.0,13.18,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CDSC,8,8,23,5,5,15,Default,0.23,0.0,13.14,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CDUC,8,8,23,8,8,24,Default,0.15,0.0,13.61,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43FJ8A,3,3,10,3,3,9,Default,0.63,0.0,36.75,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43FJ8B,5,5,15,6,6,16,Default,0.59,0.0,20.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43FJ8C,4,4,11,12,12,23,Default,0.95,0.0,27.84,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43FJ8G,8,8,23,5,5,15,Default,0.24,0.0,13.49,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43JL4C,5,5,14,5,5,15,Default,0.46,0.0,21.43,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43JL5A,25,25,50,15,15,30,Ti: 1.1-1.3,1.17,0.0,21.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43JL5B,25,25,50,4,4,11,Ti: 1.1-1.3,1.11,0.0,29.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43JL6A,3,3,10,3,3,9,Default,0.52,0.0,33.58,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78CVBB,8,8,23,5,5,15,Default,0.34,0.0,13.58,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78FQ6C,8,8,22,8,8,23,Default,0.38,0.0,13.68,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78FQ9A,3,3,10,9,9,18,Default,0.56,0.0,35.58,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78G23C,5,5,15,6,6,16,Default,0.43,0.0,20.01,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86086F,8,8,22,8,8,23,Default,0.3,0.0,13.65,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86089A,5,5,15,6,6,16,Default,0.63,0.0,20.03,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86089B,8,8,22,8,8,23,Default,0.25,0.0,13.9,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86089C,8,8,22,4,4,11,Default,0.23,0.0,13.8,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86115A,50,50,100,9,9,26,Ti: 1.3-1.5,1.35,0.0,11.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86115B,8,8,24,5,5,15,Default,0.82,0.0,12.9,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86862B,50,50,100,28,28,55,"Ti: 1.5-100, Cong: >0-2 (Ti)",1.69,0.5,10.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86862C,8,8,24,8,8,23,Default,0.52,0.0,13.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86DP9A,8,8,24,9,9,26,Default,0.78,0.0,13.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86DP9C,8,8,23,8,8,24,Default,0.59,0.0,13.33,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE76,D76KW6C,25,25,50,5,5,15,Ti: 1.1-1.3,1.24,0.0,20.75,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE76,D76T02A,4,4,11,11,11,22,Default,0.65,0.0,29.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE76,D76YB3C,8,8,22,8,8,23,Default,0.43,0.0,13.81,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44LX7A,5,5,14,5,5,15,Default,0.22,0.0,21.54,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44LX7B,4,4,11,4,4,12,Default,0.51,0.0,29.11,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44LX7C,15,15,30,5,5,15,Ti: 1-1.1,1.04,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44WI4B,8,8,24,9,9,25,Default,0.56,0.0,12.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE44,D44X05A,5,5,15,6,6,16,Default,0.41,0.0,20.25,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50BZFA,9,9,25,5,5,15,Default,0.22,0.0,12.45,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50CMPC,8,8,22,8,8,23,Default,0.09,0.0,14.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50CNLA,50,50,100,4,4,12,"Ti: 1.5-100, Cong: >0-2 (Ti)",2.08,0.95,26.99,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50CNLB,5,5,15,6,6,16,Default,0.63,0.0,20.04,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50CNLC,26,26,51,6,6,16,Ti: 1.1-1.3,1.17,0.0,19.86,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50E94B,5,5,15,4,4,11,Default,0.21,0.0,21.2,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50E94C,8,8,23,5,5,15,Default,0.23,0.0,13.41,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50HX8C,8,8,22,8,8,23,Default,0.2,0.0,13.93,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50I25A,3,3,10,3,3,8,Default,0.94,0.0,42.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50I25B,3,3,10,3,3,9,Default,0.48,0.0,35.43,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE50,D50I25C,3,3,10,3,3,7,Default,0.6,0.0,35.92,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0HU6B,8,8,22,8,8,23,Default,0.19,0.0,13.74,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0NM3A,5,5,15,15,15,29,Default,0.18,0.0,21.37,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0NM3B,5,5,14,15,15,29,Default,0.18,0.0,21.51,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0NM3C,5,5,15,15,15,29,Default,0.17,0.0,21.41,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0NN6A,4,4,11,4,4,12,Default,0.46,0.0,29.7,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0NN6C,4,4,11,4,4,12,Default,0.2,0.0,28.52,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0E52A,3,3,10,9,9,17,Default,0.15,0.0,40.09,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0E52B,3,3,10,11,11,22,Default,0.17,0.0,36.85,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0E52C,2,2,10,6,6,12,Default,0.3,0.0,52.9,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0HV1B,3,3,10,3,3,9,Default,0.31,0.0,35.16,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0HV2A,3,3,10,3,3,9,Default,0.3,0.0,36.17,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0HV2B,3,3,10,3,3,8,Default,0.49,0.0,42.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0852B,3,3,10,3,3,8,Default,0.57,0.0,43.1,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0852C,3,3,10,3,3,9,Default,0.24,0.0,36.94,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0869B,3,3,10,3,3,9,Default,0.37,0.0,36.39,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0897A,3,3,10,3,3,7,Default,0.59,0.0,44.9,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0897B,3,3,10,3,3,9,Default,0.47,0.0,36.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0F21A,3,3,10,3,3,9,Default,0.41,0.0,37.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0F21B,4,4,11,5,5,13,Default,0.43,0.0,27.36,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94T56A,2,2,10,6,6,12,Default,0.34,0.0,51.62,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94ZL0A,4,4,11,4,4,12,Default,0.08,0.0,28.29,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3H34C,5,5,15,4,4,11,Default,0.22,0.0,21.08,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94TO6B,8,8,22,8,8,23,Default,0.2,0.0,13.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94TQ1C,8,8,22,8,8,23,Default,0.41,0.0,13.66,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94TQ4B,5,5,14,5,5,15,Default,0.13,0.0,21.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94TQ4C,8,8,22,9,9,25,Default,0.13,0.0,13.75,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE94,D94U12A,16,16,31,16,16,32,Ti: 1-1.1,1.04,0.0,19.62,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05AW4B,8,8,23,8,8,24,Default,0.57,0.0,13.12,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05AW6A,8,8,22,8,8,23,Default,0.28,0.0,13.89,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05CVRA,8,8,23,8,8,24,Default,0.51,0.0,13.13,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE03,D03TC4L,8,8,22,8,8,23,Default,0.14,0.0,13.89,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05O88N,8,8,22,8,8,23,Default,0.0,0.0,14.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05P25A,3,3,10,3,3,9,Default,0.95,0.0,34.85,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CSMC,4,4,11,11,11,21,Default,0.86,0.0,28.93,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CSXA,5,5,15,6,6,16,Default,0.4,0.0,20.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CSXC,8,8,24,10,10,28,Default,0.4,0.0,13.04,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CTPB,8,8,23,23,23,46,Default,0.32,0.0,13.54,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CTPC,5,5,15,15,15,30,Default,0.22,0.0,21.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43JL6C,40,40,80,5,5,15,Ti: 1.3-1.5,1.44,0.0,20.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE43,D43JL7A,4,4,11,4,4,12,Default,0.84,0.0,27.35,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05W91L,8,8,22,8,8,23,Default,0.21,0.0,13.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05WN9B,4,4,12,5,5,13,Default,0.89,0.0,26.86,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05WN9C,11,11,22,4,4,12,Ti: 1-1.1,1.04,0.0,27.42,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78LM5C,8,8,22,8,8,23,Default,0.22,0.0,13.7,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78LM6A,8,8,22,8,8,23,Default,0.24,0.0,13.79,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78LM7B,8,8,22,8,8,23,Default,0.13,0.0,13.76,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE78,D78LM8B,8,8,22,8,8,23,Default,0.22,0.0,13.85,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86870A,3,3,10,3,3,7,Default,0.38,0.0,43.7,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86870C,5,5,15,6,6,16,Default,0.3,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86BWUU,8,8,22,8,8,23,Default,0.33,0.0,13.86,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE76,D76LE6C,8,8,24,9,9,25,Default,0.09,0.0,13.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE76,D76LE8B,5,5,15,6,6,16,Default,0.41,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86H73B,5,5,15,6,6,16,Default,0.33,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86H74A,8,8,23,8,8,24,Default,0.38,0.0,13.49,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE86,D86H74B,8,8,23,5,5,15,Default,0.93,0.0,13.05,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
