BSC,CELL,max ti,Max_Cong,Max Tch,Insert_DATE,ENM
CBEB3,CGHTZB5A,0.48,0,52.25,12/10/2025 14:54,CTG
CBEB3,CGHTZB5B,0.71,0,59.86,12/10/2025 14:54,CTG
CBEB4,CB4D43A,0.25,0,45,12/10/2025 14:54,CTG
CBEB4,CB4D43C,0.29,0,21.45,12/10/2025 14:54,CTG
CBEB4,CB4D50B,1.05,0,36.14,12/10/2025 14:54,CTG
CBEB4,CGHTZ24B,0.3,0,60.53,12/10/2025 14:54,CTG
CBEB4,CGRZN05A,0.61,0,35.99,12/10/2025 14:54,CTG
CBEB4,CGRZN05B,0.57,0,36.3,12/10/2025 14:54,CTG
CBEB4,CGRZN05C,0.37,0,37,12/10/2025 14:54,CTG
CBEB4,CGRZN09A,0.32,0,45,12/10/2025 14:54,CTG
CBEB4,CGRZN09B,0.39,0,59.41,12/10/2025 14:54,CTG
CBEB4,CGRZN15B,0.72,0,60.16,12/10/2025 14:54,CTG
CBEB5,CB5B42A,0.59,0,36.54,12/10/2025 14:54,CTG
CBEB5,CB5B42B,0.93,0,35.94,12/10/2025 14:54,CTG
CBEB5,CB5M42A,0.36,0,36.02,12/10/2025 14:54,CTG
CBEB5,CB5M46A,1.11,0,36.12,12/10/2025 14:54,CTG
CBEB6,CB6070C,1.53,0,28.1,12/10/2025 14:54,CTG
CBEB6,CB6086A,0.53,0,43.17,12/10/2025 14:54,CTG
CBEB6,CB6888A,0.46,0,36.72,12/10/2025 14:54,CTG
CBEB6,CB6888B,0.73,0,42.99,12/10/2025 14:54,CTG
CBEB6,CB6888C,0.7,0,36.14,12/10/2025 14:54,CTG
CBEB6,CB6903B,0.37,0,37,12/10/2025 14:54,CTG
CBEB6,CB6903C,0.33,0,37.01,12/10/2025 14:54,CTG
CBEB6,CB6YD0B,0.66,0,36.95,12/10/2025 14:54,CTG
CBEB3,CGSKD24C,0.49,0,52.11,12/10/2025 14:54,CTG
CBEB3,CGSKD27B,0.67,0,44.26,12/10/2025 14:54,CTG
CBEB3,CGSKD27C,0.37,0,44.93,12/10/2025 14:54,CTG
CBEB4,CB4WE8B,0.2,0,37.14,12/10/2025 14:54,CTG
CBEB4,CB4WI4A,0.51,0,13.03,12/10/2025 14:54,CTG
CBEB4,CB4WI4B,0.46,0,21,12/10/2025 14:54,CTG
CBEB4,CGHTZ12C,0.23,0,21.39,12/10/2025 14:54,CTG
CBEB5,CB5171C,0.28,0,37.01,12/10/2025 14:54,CTG
CBEB5,CB5174A,0.3,0,21.79,12/10/2025 14:54,CTG
CBEB5,CB5176A,0.32,0,21.47,12/10/2025 14:54,CTG
CBEB5,CB5B10C,0.55,0,36.56,12/10/2025 14:54,CTG
CBEB5,CB5PA6C,0.32,0,21.46,12/10/2025 14:54,CTG
CBEB5,CB5R17B,0.46,0,43.73,12/10/2025 14:54,CTG
CBEB5,CB5R17C,0.67,0,43.44,12/10/2025 14:54,CTG
CBEB5,CB5R18A,0.35,0,43.52,12/10/2025 14:54,CTG
CBEB6,CB6919A,0.41,0,44.79,12/10/2025 14:54,CTG
CBEB6,CB6919B,0.46,0,36.64,12/10/2025 14:54,CTG
CBEB6,CB6H56B,0.33,0,37.02,12/10/2025 14:54,CTG
CBEB6,CB6H56C,0.3,0,36.88,12/10/2025 14:54,CTG
CBEB6,CB6H59A,0.46,0,44.92,12/10/2025 14:54,CTG
CBEB6,CB6H59B,0.45,0,36.72,12/10/2025 14:54,CTG
CBEB6,CB6H59C,0.46,0,36,12/10/2025 14:54,CTG
CBEB6,CB6H76L,0.67,0,37,12/10/2025 14:54,CTG
CBEB6,CB6H80A,0.88,0,13.13,12/10/2025 14:54,CTG
CBEB3,CGSKD30A,0.43,0,52.86,12/10/2025 14:54,CTG
CBEB4,CB4126B,0.41,0,36.64,12/10/2025 14:54,CTG
CBEB4,CB4126C,0.58,0,36.87,12/10/2025 14:54,CTG
CBEB4,CB4192B,0.42,0,44.49,12/10/2025 14:54,CTG
CBEB4,CB4194A,0.5,0,36,12/10/2025 14:54,CTG
CBEB4,CGHTZ13A,0.44,0,35.86,12/10/2025 14:54,CTG
CBEB4,CGHTZ13B,0.33,0,44.86,12/10/2025 14:54,CTG
CBEB4,CGHTZ15A,0.5,0,44.77,12/10/2025 14:54,CTG
CBEB4,CGHTZH0B,0.36,0,49.79,12/10/2025 14:54,CTG
CBEB4,CGHTZH0C,0.37,0,37.03,12/10/2025 14:54,CTG
CBEB5,CB5B18C,0.47,0,35.64,12/10/2025 14:54,CTG
CBEB5,CB5B26B,0.64,0,43.6,12/10/2025 14:54,CTG
CBEB5,CB5B26C,0.58,0,37,12/10/2025 14:54,CTG
CBEB5,CB5M07A,0.2,0,21.91,12/10/2025 14:54,CTG
CBEB6,CB6017A,0.44,0,52.41,12/10/2025 14:54,CTG
CBEB6,CB6017B,0.59,0,36.73,12/10/2025 14:54,CTG
CBEB6,CB6017C,0.5,0,52.57,12/10/2025 14:54,CTG
CBEB6,CB6022A,0.66,0,44.4,12/10/2025 14:54,CTG
CBEB6,CB6022B,1.46,0,27.31,12/10/2025 14:54,CTG
CBEB6,CB6022C,0.69,0,43,12/10/2025 14:54,CTG
CBEB6,CB6039A,0.25,0,29.53,12/10/2025 14:54,CTG
CBEB6,CB6039B,0.76,0,36.27,12/10/2025 14:54,CTG
CBEB6,CB6855A,0.32,0,36.97,12/10/2025 14:54,CTG
CBEB6,CB6855B,0.25,0,37.02,12/10/2025 14:54,CTG
CBEB3,CGCDG85A,0.83,0,36.09,12/10/2025 14:54,CTG
CBEB3,CGCDG86B,0.5,0,43.47,12/10/2025 14:54,CTG
CBEB3,CGCDG86C,0.42,0,29.06,12/10/2025 14:54,CTG
CBEB3,CGCDG92A,0.65,0,58.8,12/10/2025 14:54,CTG
CBEB6,CB6S23A,0.33,0,21.45,12/10/2025 14:54,CTG
CBEB4,CB4194B,0.7,0,52.43,12/10/2025 14:54,CTG
CBEB4,CB4B82A,0.44,0,58.93,12/10/2025 14:54,CTG
CBEB4,CB4B82C,0.4,0,29,12/10/2025 14:54,CTG
CBEB4,CB4B89A,0.23,0,43.73,12/10/2025 14:54,CTG
CBEB4,CGHTZH6A,0.28,0,29.98,12/10/2025 14:54,CTG
CBEB4,CGHTZH6B,0.16,0,29.91,12/10/2025 14:54,CTG
CBEB4,CGHTZH6C,0.18,0,29.96,12/10/2025 14:54,CTG
CBEB5,CB5129B,0.3,0,21.52,12/10/2025 14:54,CTG
CBEB5,CB5141A,0.53,0,44.67,12/10/2025 14:54,CTG
CBEB5,CB5141B,0.31,0,13.66,12/10/2025 14:54,CTG
CBEB5,CB5O82B,0.31,0,21.46,12/10/2025 14:54,CTG
CBEB6,CB6855C,0.36,0,37,12/10/2025 14:54,CTG
CBEB6,CB6871A,0.36,0,36.56,12/10/2025 14:54,CTG
CBEB6,CB6874A,0.16,0,37.24,12/10/2025 14:54,CTG
CBEB6,CB6874B,0.33,0,36.94,12/10/2025 14:54,CTG
CBEB6,CB6S35A,0.41,0,21.47,12/10/2025 14:54,CTG
CBEB6,CB6S35B,0.96,0,20.02,12/10/2025 14:54,CTG
CBEB6,CB6S73A,0.47,0,44.2,12/10/2025 14:54,CTG
CBEB6,CB6S73B,0.4,0,44.48,12/10/2025 14:54,CTG
CBEB6,CB6S73C,0.51,0,44.41,12/10/2025 14:54,CTG
CBEB3,CGHTZF7C,0.11,0,21.93,12/10/2025 14:54,CTG
CBEB4,CB4VA4A,0.55,0,59.07,12/10/2025 14:54,CTG
CBEB4,CB4VA4C,0.42,0,58.72,12/10/2025 14:54,CTG
CBEB4,CB4WE1B,0.15,0,37.03,12/10/2025 14:54,CTG
CBEB4,CB4WE1C,0.31,0,37,12/10/2025 14:54,CTG
CBEB4,CB4WE7A,0.26,0,21.51,12/10/2025 14:54,CTG
CBEB4,CGHTZ05C,0.6,0,51.19,12/10/2025 14:54,CTG
CBEB5,CB5167C,0.29,0,21.79,12/10/2025 14:54,CTG
CBEB5,CB5169A,0.55,0,20.3,12/10/2025 14:54,CTG
CBEB5,CB5A9VB,0.82,0,37,12/10/2025 14:54,CTG
CBEB5,CB5A9VC,1.3,0,37,12/10/2025 14:54,CTG
CBEB5,CB5B08A,0.23,0,21.79,12/10/2025 14:54,CTG
CBEB5,CB5PA1C,0.31,0,29.44,12/10/2025 14:54,CTG
CBEB5,CGPTL78B,1.8,0.6,28,12/10/2025 14:54,CTG
CBEB5,CGPTL78C,0.84,0,28,12/10/2025 14:54,CTG
CBEB5,CGPTL79A,1.16,0,29.04,12/10/2025 14:54,CTG
CBEB5,CGPTL79B,1.23,0,29.39,12/10/2025 14:54,CTG
CBEB5,CGPTL79C,0.58,0,29.87,12/10/2025 14:54,CTG
CBEB6,CB6005A,0.5,0,37.03,12/10/2025 14:54,CTG
CBEB6,CB6H20B,0.32,0,37,12/10/2025 14:54,CTG
CBEB6,CB6H45A,0.36,0,13.79,12/10/2025 14:54,CTG
CBEB6,CB6H45C,0.25,0,21.49,12/10/2025 14:54,CTG
CBEB3,CGCDG83A,0.44,0,43.49,12/10/2025 14:54,CTG
CBEB3,CGHTZG1C,0.97,0,35.69,12/10/2025 14:54,CTG
CBEB3,CGHTZH3A,0.6,0,45,12/10/2025 14:54,CTG
CBEB3,CGHTZH3B,1.37,0,44.6,12/10/2025 14:54,CTG
CBEB3,CGSKD64B,0.56,0,35.16,12/10/2025 14:54,CTG
CBEB5,CB5B10B,0.43,0,37,12/10/2025 14:54,CTG
CBEB5,CB5L29L,0.12,0,13.96,12/10/2025 14:54,CTG
CBEB5,CB5L85A,0.17,0,31.47,12/10/2025 14:54,CTG
CBEB5,CB5L85B,0.23,0,14,12/10/2025 14:54,CTG
CBEB5,CB5L85C,0.19,0,14,12/10/2025 14:54,CTG
CBEB5,CB5L99A,0.61,0,35.59,12/10/2025 14:54,CTG
CBEB5,CB5L99C,0.47,0,44.93,12/10/2025 14:54,CTG
CBEB6,CB6005C,0.71,0,43.71,12/10/2025 14:54,CTG
CBEB6,CB6822B,0.48,0,51.5,12/10/2025 14:54,CTG
CBEB6,CB6823B,0.33,0,21.43,12/10/2025 14:54,CTG
CBEB6,CB6840B,0.65,0,36.93,12/10/2025 14:54,CTG
CBEB6,CB6840C,0.96,0,51.88,12/10/2025 14:54,CTG
CBEB3,CGCDG83C,0.66,0,35.16,12/10/2025 14:54,CTG
CBEB3,CGCDG84A,0.22,0,21.51,12/10/2025 14:54,CTG
CBEB6,CB6R62C,0.57,0,36.47,12/10/2025 14:54,CTG
CBEB6,CB6R91A,0.3,0,36,12/10/2025 14:54,CTG
CBEB6,CB6R91B,0.33,0,28.14,12/10/2025 14:54,CTG
CBEB3,CGSKD76A,0.7,0,43.59,12/10/2025 14:54,CTG
CBEB4,CB4567B,0.51,0,21,12/10/2025 14:54,CTG
CBEB4,CB4567C,0.59,0,44.63,12/10/2025 14:54,CTG
CBEB4,CB4573A,0.49,0,20.01,12/10/2025 14:54,CTG
CBEB4,CB4573C,0.42,0,35.5,12/10/2025 14:54,CTG
CBEB4,CB4580A,0.37,0,35.87,12/10/2025 14:54,CTG
CBEB4,CGHTZ10B,0.32,0,45,12/10/2025 14:54,CTG
CBEB4,CGHTZ10C,0.78,0,60.56,12/10/2025 14:54,CTG
CBEB4,CGHTZ11A,0.58,0,50.46,12/10/2025 14:54,CTG
CBEB4,CGHTZ11C,0.22,0,33.42,12/10/2025 14:54,CTG
CBEB5,CB5O39A,0.3,0,29.03,12/10/2025 14:54,CTG
CBEB5,CB5O39B,0.27,0,29.65,12/10/2025 14:54,CTG
CBEB5,CB5O39C,0.34,0,39.27,12/10/2025 14:54,CTG
CBEB5,CB5O40A,0.67,0,37,12/10/2025 14:54,CTG
CBEB5,CB5O40B,0.29,0,35.32,12/10/2025 14:54,CTG
CBEB5,CB5O40C,0.32,0,20.13,12/10/2025 14:54,CTG
CBEB6,CB6GH3A,0.48,0,37,12/10/2025 14:54,CTG
CBEB6,CB6GH3B,0.54,0,44.53,12/10/2025 14:54,CTG
CBEB3,CGCDG62B,0.26,0,21.52,12/10/2025 14:54,CTG
CBEB6,CB6R91C,0.39,0,36.04,12/10/2025 14:54,CTG
CBEB3,CGHTZE8A,0.21,0,21.74,12/10/2025 14:54,CTG
CBEB4,CB4580B,0.26,0,58.19,12/10/2025 14:54,CTG
CBEB4,CB4G91C,0.23,0,35.78,12/10/2025 14:54,CTG
CBEB4,CB4G92C,0.31,0,29.03,12/10/2025 14:54,CTG
CBEB5,CB5115A,0.81,0,28.35,12/10/2025 14:54,CTG
CBEB5,CB5115B,0.68,0,52.17,12/10/2025 14:54,CTG
CBEB5,CB5115C,0.54,0,60.11,12/10/2025 14:54,CTG
CBEB5,CB5117A,0.29,0,13.47,12/10/2025 14:54,CTG
CBEB5,CGHLS86A,0.48,0,29.03,12/10/2025 14:54,CTG
CBEB5,CGHLS86B,0.49,0,29,12/10/2025 14:54,CTG
CBEB5,CGHLS86C,1.08,0,29,12/10/2025 14:54,CTG
CBEB5,CGPTL77A,0.97,0,29,12/10/2025 14:54,CTG
CBEB5,CGPTL77B,1.1,0,29.02,12/10/2025 14:54,CTG
CBEB5,CGPTL77C,1.32,0,29.03,12/10/2025 14:54,CTG
CBEB5,CGPTL78A,0.73,0,28,12/10/2025 14:54,CTG
CBEB6,CB6647C,0.82,0,43.93,12/10/2025 14:54,CTG
CBEB6,CB6651A,0.59,0,36.8,12/10/2025 14:54,CTG
CBEB6,CB6651B,0.45,0,37,12/10/2025 14:54,CTG
CBEB3,CGCDG62C,0.49,0,36.81,12/10/2025 14:54,CTG
CBEB3,CGCDG63B,1.07,0,42.44,12/10/2025 14:54,CTG
CBEB3,CGCDG67A,0.2,0,14,12/10/2025 14:54,CTG
CBEB3,CGCDG67C,0.21,0,21.51,12/10/2025 14:54,CTG
CBEB3,CGSKD53A,0.48,0,43.75,12/10/2025 14:54,CTG
CBEB3,CGSKD60B,0.3,0,13.52,12/10/2025 14:54,CTG
CBEB4,CB4WP4C,0.17,0,21.46,12/10/2025 14:54,CTG
CBEB4,CB4WP5B,0.2,0,29.14,12/10/2025 14:54,CTG
CBEB4,CB4WP6A,0.19,0,29.2,12/10/2025 14:54,CTG
CBEB5,CB5897A,0.3,0,21.51,12/10/2025 14:54,CTG
CBEB5,CB5897C,0.53,0,44,12/10/2025 14:54,CTG
CBEB5,CB5898B,0.48,0,27.57,12/10/2025 14:54,CTG
CBEB5,CB5898C,0.45,0,44.92,12/10/2025 14:54,CTG
CBEB6,CB6651C,0.64,0,52.31,12/10/2025 14:54,CTG
CBEB6,CB6804A,0.31,0,45,12/10/2025 14:54,CTG
CBEB6,CB6804C,0.62,0,36.5,12/10/2025 14:54,CTG
CBEB6,CB6G28A,0.63,0,66.93,12/10/2025 14:54,CTG
CBEB6,CB6G28B,0.27,0,36.7,12/10/2025 14:54,CTG
CBEB6,CB6G28C,0.63,0,44.93,12/10/2025 14:54,CTG
CBEB6,CB6R22C,0.26,0,21.17,12/10/2025 14:54,CTG
CBEB6,CB6R62A,0.26,0,21.5,12/10/2025 14:54,CTG
CBEB3,CGHTZC5A,1,0,28.84,12/10/2025 14:54,CTG
CBEB3,CGHTZC6A,0.31,0,13.79,12/10/2025 14:54,CTG
CBEB4,CB4479C,0.44,0,35.46,12/10/2025 14:54,CTG
CBEB4,CB4493A,0.49,0,20,12/10/2025 14:54,CTG
CBEB4,CB4493B,0.43,0,35.93,12/10/2025 14:54,CTG
CBEB4,CB4493C,0.38,0,36,12/10/2025 14:54,CTG
CBEB4,CB4548A,0.67,0,36.8,12/10/2025 14:54,CTG
CBEB4,CB4548C,0.35,0,36.84,12/10/2025 14:54,CTG
CBEB4,CB4F32A,0.54,0,43.15,12/10/2025 14:54,CTG
CBEB4,CGHTZ50B,0.38,0,28.93,12/10/2025 14:54,CTG
CBEB4,CGHTZ50C,0.35,0,29.01,12/10/2025 14:54,CTG
CBEB4,CGHTZ51A,0.31,0,45,12/10/2025 14:54,CTG
CBEB4,CGHTZ51B,0.31,0,44.66,12/10/2025 14:54,CTG
CBEB4,CGHTZ53A,0.38,0,13.19,12/10/2025 14:54,CTG
CBEB5,CB5K38C,0.35,0,21.43,12/10/2025 14:54,CTG
CBEB5,CB5K57B,0.3,0,21.56,12/10/2025 14:54,CTG
CBEB5,CB5L02A,0.24,0,13.78,12/10/2025 14:54,CTG
CBEB5,CB5O33B,0.54,0,26.85,12/10/2025 14:54,CTG
CBEB6,CB6GH2A,0.81,0,43.07,12/10/2025 14:54,CTG
CBEB6,CB6GH2B,0.56,0,52.43,12/10/2025 14:54,CTG
CBEB6,CB6GH2C,0.53,0,44.33,12/10/2025 14:54,CTG
CBEB3,CGCDG46B,0.33,0,34.52,12/10/2025 14:54,CTG
CBEB3,CGCDG46C,0.61,0,59.88,12/10/2025 14:54,CTG
CBEB3,CGCDG51A,0.29,0,13.8,12/10/2025 14:54,CTG
CBEB3,CGCDG51B,0.46,0,13.18,12/10/2025 14:54,CTG
CBEB3,CGCDG53A,0.66,0,45,12/10/2025 14:54,CTG
CBEB3,CGHTZC6B,0.33,0,13.8,12/10/2025 14:54,CTG
CBEB3,CGHTZC6C,0.35,0,13.81,12/10/2025 14:54,CTG
CBEB3,CGSKD45B,0.49,0,29,12/10/2025 14:54,CTG
CBEB4,CB4F32C,0.47,0,36.5,12/10/2025 14:54,CTG
CBEB4,CB4G91A,0.28,0,37.01,12/10/2025 14:54,CTG
CBEB4,CB4WL6C,0.29,0,21.48,12/10/2025 14:54,CTG
CBEB4,CB4WP2A,0.3,0,21.08,12/10/2025 14:54,CTG
CBEB4,CB4WP2B,0.14,0,21.84,12/10/2025 14:54,CTG
CBEB4,CGRZN52A,0.3,0,37,12/10/2025 14:54,CTG
CBEB4,CGRZN62C,0.26,0,36.01,12/10/2025 14:54,CTG
CBEB5,CB5294C,0.36,0,21.44,12/10/2025 14:54,CTG
CBEB5,CB5295A,0.24,0,21.64,12/10/2025 14:54,CTG
CBEB5,CB5O33C,0.27,0,30.4,12/10/2025 14:54,CTG
CBEB5,CB5O36A,2.5,17.14,28.26,12/10/2025 14:54,CTG
CBEB5,CB5O36C,0.26,0,21.62,12/10/2025 14:54,CTG
CBEB5,CB5O38A,0.49,0,36.79,12/10/2025 14:54,CTG
CBEB5,CGDMGX0A,1.74,0,29.06,12/10/2025 14:54,CTG
CBEB5,CGDMGX0B,1.1,0,28.94,12/10/2025 14:54,CTG
CBEB5,CGDMGX0C,1.91,0.53,28.77,12/10/2025 14:54,CTG
CBEB3,CGCDG53B,0.27,0,30.58,12/10/2025 14:54,CTG
CBEB6,CB6PA9C,0.29,0,37.1,12/10/2025 14:54,CTG
CBEB6,CB6Q32A,0.22,0,13.71,12/10/2025 14:54,CTG
CBEB6,CB6Q32B,0.22,0,13.99,12/10/2025 14:54,CTG
CBEB6,CB6R11A,0.22,0,13.93,12/10/2025 14:54,CTG
CBEB6,CB6R11C,0.3,0,29.1,12/10/2025 14:54,CTG
CBEB3,CGSKD46C,0.5,0,59.87,12/10/2025 14:54,CTG
CBEB3,CGSKD52A,0.25,0,13.66,12/10/2025 14:54,CTG
CBEB4,CB4392B,0.27,0,37,12/10/2025 14:54,CTG
CBEB4,CB4392C,0.41,0,20.01,12/10/2025 14:54,CTG
CBEB4,CB4471A,0.25,0,36.08,12/10/2025 14:54,CTG
CBEB4,CB4471B,0.45,0,36,12/10/2025 14:54,CTG
CBEB4,CB4WP3A,0.27,0,13.73,12/10/2025 14:54,CTG
CBEB4,CB4WP3B,0.36,0,13.37,12/10/2025 14:54,CTG
CBEB4,CB4WP3C,0.35,0,37,12/10/2025 14:54,CTG
CBEB4,CGHTZ36C,0.15,0,21.59,12/10/2025 14:54,CTG
CBEB4,CGHTZ45A,0.33,0,36.93,12/10/2025 14:54,CTG
CBEB4,CGHTZ45C,0.39,0,43.16,12/10/2025 14:54,CTG
CBEB4,CGHTZ46B,0.14,0,21.54,12/10/2025 14:54,CTG
CBEB5,CB5D32C,0.36,0,44.98,12/10/2025 14:54,CTG
CBEB5,CB5D34L,0.24,0,21.61,12/10/2025 14:54,CTG
CBEB5,CGDMGX1A,1.87,0.07,29.11,12/10/2025 14:54,CTG
CBEB5,CGDMGX1B,1.17,0,29.72,12/10/2025 14:54,CTG
CBEB5,CGDMGX1C,0.91,0,29.46,12/10/2025 14:54,CTG
CBEB6,CB6574A,0.44,0,36.82,12/10/2025 14:54,CTG
CBEB6,CB6574B,0.62,0,52.07,12/10/2025 14:54,CTG
CBEB6,CB6574C,0.44,0,59.57,12/10/2025 14:54,CTG
CBEB6,CB6627B,0.41,0,35.87,12/10/2025 14:54,CTG
CBEB3,CGHTZB6A,0.22,0,13.93,12/10/2025 14:54,CTG
CBEB3,CGHTZB6C,0.27,0,13.85,12/10/2025 14:54,CTG
CBEB3,CGHTZC4A,0.28,0,13.73,12/10/2025 14:54,CTG
CBEB3,CGHTZC4C,0.17,0,13.73,12/10/2025 14:54,CTG
CBEB4,CB4D62A,0.44,0,58.97,12/10/2025 14:54,CTG
CBEB4,CB4D62B,0.43,0,44.87,12/10/2025 14:54,CTG
CBEB4,CB4F11A,0.39,0,36,12/10/2025 14:54,CTG
CBEB4,CB4F30A,0.48,0,36.73,12/10/2025 14:54,CTG
CBEB4,CB4F30B,0.8,0,51.75,12/10/2025 14:54,CTG
CBEB4,CGRZN25C,0.15,0,44.14,12/10/2025 14:54,CTG
CBEB4,CGRZN39C,0.41,0,21,12/10/2025 14:54,CTG
CBEB5,CB5F72A,0.76,0.08,52.19,12/10/2025 14:54,CTG
CBEB5,CB5M78C,0.59,0,52.8,12/10/2025 14:54,CTG
CBEB5,CB5M82A,0.62,0,36.89,12/10/2025 14:54,CTG
CBEB5,CB5M82B,0.42,0,37,12/10/2025 14:54,CTG
CBEB5,CB5M82C,0.27,0,21.57,12/10/2025 14:54,CTG
CBEB5,CB5M86A,0.31,0,36.93,12/10/2025 14:54,CTG
CBEB5,CB5M86B,0.4,0,35.99,12/10/2025 14:54,CTG
CBEB6,CB6627C,0.54,0,27.87,12/10/2025 14:54,CTG
CBEB6,CB6647A,0.73,0,52.19,12/10/2025 14:54,CTG
CBEB6,CB6647B,0.67,0,52.44,12/10/2025 14:54,CTG
CBEB6,CB6F59C,0.43,0,43.87,12/10/2025 14:54,CTG
CBEB6,CB6G03A,0.46,0,13.3,12/10/2025 14:54,CTG
CBEB6,CB6G03B,0.31,0,29.2,12/10/2025 14:54,CTG
CBEB6,CB6G03C,0.34,0,37,12/10/2025 14:54,CTG
CBEB6,CB6G08A,0.7,0,41.86,12/10/2025 14:54,CTG
CBEB6,CB6G08B,0.38,0,36.8,12/10/2025 14:54,CTG
CBEB3,CGSKD38C,0.4,0,36.92,12/10/2025 14:54,CTG
CBEB3,CGSKD39A,0.43,0,36.93,12/10/2025 14:54,CTG
CBEB3,CGSKD39C,0.69,0,60.05,12/10/2025 14:54,CTG
CBEB3,CGSKD41A,0.63,0,36.8,12/10/2025 14:54,CTG
CBEB3,CGSKD41C,0.68,0,51.1,12/10/2025 14:54,CTG
CBEB4,CB4234C,0.39,0,37,12/10/2025 14:54,CTG
CBEB4,CB4WK3A,0.29,0,21.48,12/10/2025 14:54,CTG
CBEB4,CB4WK3B,0.53,0,21,12/10/2025 14:54,CTG
CBEB4,CB4WK3C,0.25,0,29,12/10/2025 14:54,CTG
CBEB4,CB4WL5A,0.31,0,13.69,12/10/2025 14:54,CTG
CBEB4,CB4WL5C,0.28,0,21.56,12/10/2025 14:54,CTG
CBEB4,CGHTZ24C,0.47,0,44.24,12/10/2025 14:54,CTG
CBEB4,CGRZN42C,0.46,0,35.12,12/10/2025 14:54,CTG
CBEB5,CB5291B,0.16,0,29.25,12/10/2025 14:54,CTG
CBEB5,CB5291C,0.33,0,37.03,12/10/2025 14:54,CTG
CBEB5,CB5292A,0.18,0,29.63,12/10/2025 14:54,CTG
CBEB5,CB5292C,0.62,0,52.26,12/10/2025 14:54,CTG
CBEB5,CB5293B,0.15,0,21.62,12/10/2025 14:54,CTG
CBEB5,CB5293C,0.05,0,22,12/10/2025 14:54,CTG
CBEB5,CB5294A,0.26,0,13.93,12/10/2025 14:54,CTG
CBEB5,CB5M87A,0.17,0,21.91,12/10/2025 14:54,CTG
CBEB5,CB5U13C,0.31,0,21.49,12/10/2025 14:54,CTG
CBEB6,CB6O88B,0.3,0,37,12/10/2025 14:54,CTG
CBEB6,CB6O88C,0.32,0,43,12/10/2025 14:54,CTG
CBEB6,CB6O92L,1.14,0,60.69,12/10/2025 14:54,CTG
CBEB6,CB6O92M,0.54,0,27.86,12/10/2025 14:54,CTG
CBEB6,CB6O92N,1.27,0,27.93,12/10/2025 14:54,CTG
CBEB6,CB6O93L,0.32,0,14,12/10/2025 14:54,CTG
CBEB6,CB6O93N,0.36,0,21.34,12/10/2025 14:54,CTG
CBEB3,CGHTZB5C,0.65,0,36.27,12/10/2025 14:54,CTG
CBEB4,CB4390A,0.52,0,43.08,12/10/2025 14:54,CTG
CBEB4,CB4392A,0.28,0,37,12/10/2025 14:54,CTG
CBEB4,CB4D57A,0.36,0,36,12/10/2025 14:54,CTG
CBEB4,CB4D57B,0.37,0,44,12/10/2025 14:54,CTG
CBEB4,CGHTZ25A,0.37,0,29.01,12/10/2025 14:54,CTG
CBEB4,CGHTZ25B,0.09,0,22,12/10/2025 14:54,CTG
CBEB4,CGHTZ25C,0.18,0,29.34,12/10/2025 14:54,CTG
CBEB4,CGHTZ31B,0.36,0,36.93,12/10/2025 14:54,CTG
CBEB4,CGHTZ36B,0.18,0,13.87,12/10/2025 14:54,CTG
CBEB4,CGRZN15C,0.57,0,36.52,12/10/2025 14:54,CTG
CBEB4,CGRZN17A,0.17,0,42.9,12/10/2025 14:54,CTG
CBEB5,CB5B69A,0.25,0,39.29,12/10/2025 14:54,CTG
CBEB5,CB5D27A,0.67,0,36.66,12/10/2025 14:54,CTG
CBEB5,CB5UA2B,0.21,0,21.51,12/10/2025 14:54,CTG
CBEB6,CB6086B,0.37,0,37,12/10/2025 14:54,CTG
CBEB6,CB6086C,0.52,0,36.62,12/10/2025 14:54,CTG
CBEB6,CB6110A,0.72,0,44.37,12/10/2025 14:54,CTG
CBEB6,CB6110B,0.56,0,44.42,12/10/2025 14:54,CTG
CBEB6,CB6110C,0.7,0,42.31,12/10/2025 14:54,CTG
CBEB6,CB6111A,0.53,0,20.03,12/10/2025 14:54,CTG
CBEB6,CB6O94L,0.8,0,36.01,12/10/2025 14:54,CTG
CBEB6,CB6O94M,0.97,0,20.23,12/10/2025 14:54,CTG
CBEB6,CB6PA8A,0.42,0,13.06,12/10/2025 14:54,CTG
CBEB6,CB6PA8C,0.34,0,21.09,12/10/2025 14:54,CTG
CBEB6,CB6YI9B,0.54,0,36.85,12/10/2025 14:54,CTG
CBEC4,CC4476C,0.28,0,37,12/10/2025 14:54,CTG
CBEC4,CC4566A,0.34,0,36,12/10/2025 14:54,CTG
CBEC4,CC4J47A,0.49,0,52.23,12/10/2025 14:54,CTG
CBEC4,CC4J47B,0.46,0,52.36,12/10/2025 14:54,CTG
CBEC4,CC4K10A,0.47,0,36.64,12/10/2025 14:54,CTG
CBEC4,CC4K10B,0.7,0,51.4,12/10/2025 14:54,CTG
CBEC4,CC4K12A,0.28,0,43.73,12/10/2025 14:54,CTG
DBE05,DHPLBM9C,0.45,0,13.19,12/10/2025 14:54,DHK
DBE05,DHPLBN0A,0.66,0,13.01,12/10/2025 14:54,DHK
DBE05,DHPLBN0B,0.26,0,13.58,12/10/2025 14:54,DHK
DBE05,DHPLBN0C,0.46,0,13.13,12/10/2025 14:54,DHK
DBE05,DHSHA35A,0.34,0,13,12/10/2025 14:54,DHK
